second,Volt,Volt
x,1,2
-13.37500E-03,-97.75448E-03,-182.55335E-03
-13.35000E-03,-96.18412E-03,-181.76818E-03
-13.32500E-03,-95.39895E-03,-181.76818E-03
-13.30000E-03,-95.39895E-03,-181.76818E-03
-13.27500E-03,-95.39895E-03,-181.76818E-03
-13.25000E-03,-94.61377E-03,-180.98300E-03
-13.22500E-03,-94.61377E-03,-181.76818E-03
-13.20000E-03,-93.82860E-03,-181.76818E-03
-13.17500E-03,-94.61377E-03,-181.76818E-03
-13.15000E-03,-93.82860E-03,-181.76818E-03
-13.12500E-03,-93.82860E-03,-181.76818E-03
-13.10000E-03,-93.04342E-03,-180.98300E-03
-13.07500E-03,-93.82860E-03,-180.98300E-03
-13.05000E-03,-93.04342E-03,-181.76818E-03
-13.02500E-03,-93.04342E-03,-180.98300E-03
-13.00000E-03,-93.04342E-03,-180.19783E-03
-12.97500E-03,-93.04342E-03,-181.76818E-03
-12.95000E-03,-92.25824E-03,-181.76818E-03
-12.92500E-03,-93.04342E-03,-180.19783E-03
-12.90000E-03,-93.04342E-03,-180.19783E-03
-12.87500E-03,-93.04342E-03,-180.19783E-03
-12.85000E-03,-93.04342E-03,-180.19783E-03
-12.82500E-03,-92.25824E-03,-180.19783E-03
-12.80000E-03,-93.04342E-03,-180.19783E-03
-12.77500E-03,-92.25824E-03,-180.19783E-03
-12.75000E-03,-92.25824E-03,-180.19783E-03
-12.72500E-03,-93.04342E-03,-180.19783E-03
-12.70000E-03,-93.04342E-03,-180.19783E-03
-12.67500E-03,-92.25824E-03,-179.41265E-03
-12.65000E-03,-93.04342E-03,-180.19783E-03
-12.62500E-03,-93.04342E-03,-180.19783E-03
-12.60000E-03,-92.25824E-03,-180.19783E-03
-12.57500E-03,-92.25824E-03,-180.19783E-03
-12.55000E-03,-92.25824E-03,-180.19783E-03
-12.52500E-03,-93.04342E-03,-180.19783E-03
-12.50000E-03,-93.04342E-03,-180.19783E-03
-12.47500E-03,-93.04342E-03,-180.19783E-03
-12.45000E-03,-92.25824E-03,-180.19783E-03
-12.42500E-03,-92.25824E-03,-180.19783E-03
-12.40000E-03,-92.25824E-03,-179.41265E-03
